323, 1, 0, 0, 0
391, 1, 0, 0, 0
565, 1, 0, 0, 0
347, 1, 0, 0, 0
239, 1, 0, 0, 0
340, 1, 0, 0, 0
429, 1, 0, 0, 0
350, 1, 0, 0, 0
360, 1, 0, 0, 0
322, 1, 0, 0, 0
366, 1, 0, 0, 0
312, 1, 0, 0, 0
364, 1, 0, 0, 0
307, 1, 0, 0, 0
193, 1, 0, 0, 0
403, 1, 0, 0, 0
302, 1, 0, 0, 0
351, 1, 0, 0, 0
355, 1, 0, 0, 0
379, 1, 0, 0, 0
319, 1, 0, 0, 0
345, 1, 0, 0, 0
353, 1, 0, 0, 0
2418, 1, 0, 0, 0
204, 1, 0, 0, 0
327, 1, 0, 0, 0
359, 1, 0, 0, 0
302, 1, 0, 0, 0
359, 1, 0, 0, 0
312, 1, 0, 0, 0
383, 1, 0, 0, 0
352, 1, 0, 0, 0
403, 1, 0, 0, 0
354, 1, 0, 0, 0
203, 1, 0, 0, 0
349, 1, 0, 0, 0
325, 1, 0, 0, 0
380, 1, 0, 0, 0
359, 1, 0, 0, 0
348, 1, 0, 0, 0
318, 1, 0, 0, 0
489, 1, 0, 0, 0
322, 1, 0, 0, 0
352, 1, 0, 0, 0
227, 1, 0, 0, 0
320, 1, 0, 0, 0
366, 1, 0, 0, 0
360, 1, 0, 0, 0
430, 1, 0, 0, 0
317, 1, 0, 0, 0
395, 1, 0, 0, 0
350, 1, 0, 0, 0
356, 1, 0, 0, 0
287, 1, 0, 0, 0
212, 1, 0, 0, 0
367, 1, 0, 0, 0
320, 1, 0, 0, 0
348, 1, 0, 0, 0
413, 1, 0, 0, 0
469, 1, 0, 0, 0
308, 1, 0, 0, 0
348, 1, 0, 0, 0
316, 1, 0, 0, 0
399, 1, 0, 0, 0
207, 1, 0, 0, 0
313, 1, 0, 0, 0
366, 1, 0, 0, 0
313, 1, 0, 0, 0
384, 1, 0, 0, 0
304, 1, 0, 0, 0
366, 1, 0, 0, 0
303, 1, 0, 0, 0
372, 1, 0, 0, 0
318, 1, 0, 0, 0
200, 1, 0, 0, 0
389, 1, 0, 0, 0
341, 1, 0, 0, 0
1833, 1, 0, 0, 0
317, 1, 0, 0, 0
356, 1, 0, 0, 0
308, 1, 0, 0, 0
373, 1, 0, 0, 0
335, 1, 0, 0, 0
345, 1, 0, 0, 0
206, 1, 0, 0, 0
313, 1, 0, 0, 0
412, 1, 0, 0, 0
317, 1, 0, 0, 0
353, 1, 0, 0, 0
322, 1, 0, 0, 0
432, 1, 0, 0, 0
320, 1, 0, 0, 0
378, 1, 0, 0, 0
311, 1, 0, 0, 0
194, 1, 0, 0, 0
486, 1, 0, 0, 0
305, 1, 0, 0, 0
357, 1, 0, 0, 0
329, 1, 0, 0, 0
412, 1, 0, 0, 0
468, 1, 0, 0, 0
346, 1, 0, 0, 0
339, 1, 0, 0, 0
404, 1, 0, 0, 0
231, 1, 0, 0, 0
330, 1, 0, 0, 0
364, 1, 0, 0, 0
330, 1, 0, 0, 0
412, 1, 0, 0, 0
310, 1, 0, 0, 0
376, 1, 0, 0, 0
398, 1, 0, 0, 0
560, 1, 0, 0, 0
328, 1, 0, 0, 0
219, 1, 0, 0, 0
438, 1, 0, 0, 0
318, 1, 0, 0, 0
414, 1, 0, 0, 0
320, 1, 0, 0, 0
325, 1, 0, 0, 0
326, 1, 0, 0, 0
411, 1, 0, 0, 0
332, 1, 0, 0, 0
342, 1, 0, 0, 0
224, 1, 0, 0, 0
314, 1, 0, 0, 0
368, 1, 0, 0, 0
322, 1, 0, 0, 0
359, 1, 0, 0, 0
1641, 1, 0, 0, 0
502, 1, 0, 0, 0
333, 1, 0, 0, 0
360, 1, 0, 0, 0
307, 1, 0, 0, 0
209, 1, 0, 0, 0
363, 1, 0, 0, 0
510, 1, 0, 0, 0
334, 1, 0, 0, 0
305, 1, 0, 0, 0
391, 1, 0, 0, 0
320, 1, 0, 0, 0
341, 1, 0, 0, 0
303, 1, 0, 0, 0
363, 1, 0, 0, 0
218, 1, 0, 0, 0
302, 1, 0, 0, 0
371, 1, 0, 0, 0
318, 1, 0, 0, 0
505, 1, 0, 0, 0
310, 1, 0, 0, 0
354, 1, 0, 0, 0
307, 1, 0, 0, 0
404, 1, 0, 0, 0
317, 1, 0, 0, 0
200, 1, 0, 0, 0
346, 1, 0, 0, 0
307, 1, 0, 0, 0
396, 1, 0, 0, 0
305, 1, 0, 0, 0
350, 1, 0, 0, 0
550, 1, 0, 0, 0
398, 1, 0, 0, 0
313, 1, 0, 0, 0
347, 1, 0, 0, 0
202, 1, 0, 0, 0
318, 1, 0, 0, 0
483, 1, 0, 0, 0
318, 1, 0, 0, 0
353, 1, 0, 0, 0
347, 1, 0, 0, 0
335, 1, 0, 0, 0
345, 1, 0, 0, 0
348, 1, 0, 0, 0
308, 1, 0, 0, 0
216, 1, 0, 0, 0
371, 1, 0, 0, 0
336, 1, 0, 0, 0
344, 1, 0, 0, 0
299, 1, 0, 0, 0
658, 1, 0, 0, 0
554, 1, 0, 0, 0
333, 1, 0, 0, 0
308, 1, 0, 0, 0
1449, 1, 0, 0, 0
206, 1, 0, 0, 0
385, 1, 0, 0, 0
349, 1, 0, 0, 0
285, 1, 0, 0, 0
399, 1, 0, 0, 0
343, 1, 0, 0, 0
332, 1, 0, 0, 0
344, 1, 0, 0, 0
362, 1, 0, 0, 0
309, 1, 0, 0, 0
185, 1, 0, 0, 0
328, 1, 0, 0, 0
314, 1, 0, 0, 0
379, 1, 0, 0, 0
347, 1, 0, 0, 0
340, 1, 0, 0, 0
310, 1, 0, 0, 0
434, 1, 0, 0, 0
298, 1, 0, 0, 0
328, 1, 0, 0, 0
209, 1, 0, 0, 0
288, 1, 0, 0, 0
362, 1, 0, 0, 0
295, 1, 0, 0, 0
332, 1, 0, 0, 0
334, 1, 0, 0, 0
413, 1, 0, 0, 0
289, 1, 0, 0, 0
352, 1, 0, 0, 0
334, 1, 0, 0, 0
188, 1, 0, 0, 0
361, 1, 0, 0, 0
316, 1, 0, 0, 0
335, 1, 0, 0, 0
311, 1, 0, 0, 0
469, 1, 0, 0, 0
303, 1, 0, 0, 0
336, 1, 0, 0, 0
289, 1, 0, 0, 0
384, 1, 0, 0, 0
191, 1, 0, 0, 0
296, 1, 0, 0, 0
323, 1, 0, 0, 0
302, 1, 0, 0, 0
380, 1, 0, 0, 0
350, 1, 0, 0, 0
340, 1, 0, 0, 0
295, 1, 0, 0, 0
361, 1, 0, 0, 0
302, 1, 0, 0, 0
194, 1, 0, 0, 0
338, 1, 0, 0, 0
329, 1, 0, 0, 0
2432, 1, 0, 0, 0
300, 1, 0, 0, 0
344, 1, 0, 0, 0
320, 1, 0, 0, 0
363, 1, 0, 0, 0
309, 1, 0, 0, 0
354, 1, 0, 0, 0
182, 1, 0, 0, 0
292, 1, 0, 0, 0
418, 1, 0, 0, 0
318, 1, 0, 0, 0
337, 1, 0, 0, 0
573, 1, 0, 0, 0
362, 1, 0, 0, 0
291, 1, 0, 0, 0
346, 1, 0, 0, 0
318, 1, 0, 0, 0
184, 1, 0, 0, 0
450, 1, 0, 0, 0
312, 1, 0, 0, 0
336, 1, 0, 0, 0
317, 1, 0, 0, 0
355, 1, 0, 0, 0
304, 1, 0, 0, 0
670, 1, 0, 0, 0
357, 1, 0, 0, 0
384, 1, 0, 0, 0
186, 1, 0, 0, 0
298, 1, 0, 0, 0
341, 1, 0, 0, 0
297, 1, 0, 0, 0
344, 1, 0, 0, 0
290, 1, 0, 0, 0
327, 1, 0, 0, 0
303, 1, 0, 0, 0
442, 1, 0, 0, 0
317, 1, 0, 0, 0
186, 1, 0, 0, 0
324, 1, 0, 0, 0
298, 1, 0, 0, 0
364, 1, 0, 0, 0
299, 1, 0, 0, 0
386, 1, 0, 0, 0
293, 1, 0, 0, 0
379, 1, 0, 0, 0
301, 1, 0, 0, 0
377, 1, 0, 0, 0
176, 1, 0, 0, 0
304, 1, 0, 0, 0
346, 1, 0, 0, 0
310, 1, 0, 0, 0
345, 1, 0, 0, 0
388, 1, 0, 0, 0
433, 1, 0, 0, 0
319, 1, 0, 0, 0
350, 1, 0, 0, 0
294, 1, 0, 0, 0
192, 1, 0, 0, 0
369, 1, 0, 0, 0
1405, 1, 0, 0, 0
350, 1, 0, 0, 0
299, 1, 0, 0, 0
466, 1, 0, 0, 0
642, 1, 0, 0, 0
617, 1, 0, 0, 0
292, 1, 0, 0, 0
359, 1, 0, 0, 0
209, 1, 0, 0, 0
516, 1, 0, 0, 0
658, 1, 0, 0, 0
281, 1, 0, 0, 0
420, 1, 0, 0, 0
308, 1, 0, 0, 0
339, 1, 0, 0, 0
294, 1, 0, 0, 0
399, 1, 0, 0, 0
304, 1, 0, 0, 0
184, 1, 0, 0, 0
376, 1, 0, 0, 0
296, 1, 0, 0, 0
369, 1, 0, 0, 0
282, 1, 0, 0, 0
345, 1, 0, 0, 0
304, 1, 0, 0, 0
353, 1, 0, 0, 0
318, 1, 0, 0, 0
329, 1, 0, 0, 0
210, 1, 0, 0, 0
303, 1, 0, 0, 0
468, 1, 0, 0, 0
309, 1, 0, 0, 0
340, 1, 0, 0, 0
305, 1, 0, 0, 0
368, 1, 0, 0, 0
309, 1, 0, 0, 0
334, 1, 0, 0, 0
276, 1, 0, 0, 0
188, 1, 0, 0, 0
393, 1, 0, 0, 0
303, 1, 0, 0, 0
329, 1, 0, 0, 0
310, 1, 0, 0, 0
354, 1, 0, 0, 0
434, 1, 0, 0, 0
324, 1, 0, 0, 0
320, 1, 0, 0, 0
504, 1, 0, 0, 0
172, 1, 0, 0, 0
306, 1, 0, 0, 0
322, 1, 0, 0, 0
305, 1, 0, 0, 0
368, 1, 0, 0, 0
294, 1, 0, 0, 0
322, 1, 0, 0, 0
319, 1, 0, 0, 0
397, 1, 0, 0, 0
369, 1, 0, 0, 0
186, 1, 0, 0, 0
403, 1, 0, 0, 0
316, 1, 0, 0, 0
353, 1, 0, 0, 0
292, 1, 0, 0, 0
338, 1, 0, 0, 0
296, 1, 0, 0, 0
494, 1, 0, 0, 0
466, 1, 0, 0, 0
344, 1, 0, 0, 0
202, 1, 0, 0, 0
289, 1, 0, 0, 0
347, 1, 0, 0, 0
311, 1, 0, 0, 0
338, 1, 0, 0, 0
302, 1, 0, 0, 0
376, 1, 0, 0, 0
316, 1, 0, 0, 0
332, 1, 0, 0, 0
292, 1, 0, 0, 0
179, 1, 0, 0, 0
360, 1, 0, 0, 0
290, 1, 0, 0, 0
330, 1, 0, 0, 0
296, 1, 0, 0, 0
487, 1, 0, 0, 0
315, 1, 0, 0, 0
336, 1, 0, 0, 0
288, 1, 0, 0, 0
371, 1, 0, 0, 0
176, 1, 0, 0, 0
339, 1, 0, 0, 0
367, 1, 0, 0, 0
304, 1, 0, 0, 0
360, 1, 0, 0, 0
295, 1, 0, 0, 0
334, 1, 0, 0, 0
299, 1, 0, 0, 0
354, 1, 0, 0, 0
353, 1, 0, 0, 0
190, 1, 0, 0, 0
330, 1, 0, 0, 0
308, 1, 0, 0, 0
510, 1, 0, 0, 0
291, 1, 0, 0, 0
340, 1, 0, 0, 0
319, 1, 0, 0, 0
348, 1, 0, 0, 0
294, 1, 0, 0, 0
345, 1, 0, 0, 0
208, 1, 0, 0, 0
303, 1, 0, 0, 0
401, 1, 0, 0, 0
309, 1, 0, 0, 0
340, 1, 0, 0, 0
304, 1, 0, 0, 0
369, 1, 0, 0, 0
297, 1, 0, 0, 0
329, 1, 0, 0, 0
3880, 1, 0, 0, 0
178, 1, 0, 0, 0
518, 1, 0, 0, 0
319, 1, 0, 0, 0
328, 1, 0, 0, 0
309, 1, 0, 0, 0
336, 1, 0, 0, 0
308, 1, 0, 0, 0
326, 1, 0, 0, 0
292, 1, 0, 0, 0
397, 1, 0, 0, 0
181, 1, 0, 0, 0
304, 1, 0, 0, 0
358, 1, 0, 0, 0
302, 1, 0, 0, 0
364, 1, 0, 0, 0
300, 1, 0, 0, 0
322, 1, 0, 0, 0
324, 1, 0, 0, 0
581, 1, 0, 0, 0
570, 1, 0, 0, 0
195, 1, 0, 0, 0
557, 1, 0, 0, 0
291, 1, 0, 0, 0
420, 1, 0, 0, 0
303, 1, 0, 0, 0
367, 1, 0, 0, 0
320, 1, 0, 0, 0
372, 1, 0, 0, 0
310, 1, 0, 0, 0
327, 1, 0, 0, 0
190, 1, 0, 0, 0
311, 1, 0, 0, 0
348, 1, 0, 0, 0
305, 1, 0, 0, 0
389, 1, 0, 0, 0
304, 1, 0, 0, 0
453, 1, 0, 0, 0
293, 1, 0, 0, 0
379, 1, 0, 0, 0
300, 1, 0, 0, 0
184, 1, 0, 0, 0
357, 1, 0, 0, 0
320, 1, 0, 0, 0
342, 1, 0, 0, 0
306, 1, 0, 0, 0
387, 1, 0, 0, 0
303, 1, 0, 0, 0
324, 1, 0, 0, 0
306, 1, 0, 0, 0
351, 1, 0, 0, 0
203, 1, 0, 0, 0
568, 1, 0, 0, 0
663, 1, 0, 0, 0
290, 1, 0, 0, 0
461, 1, 0, 0, 0
308, 1, 0, 0, 0
338, 1, 0, 0, 0
1636, 1, 0, 0, 0
374, 1, 0, 0, 0
344, 1, 0, 0, 0
195, 1, 0, 0, 0
328, 1, 0, 0, 0
292, 1, 0, 0, 0
398, 1, 0, 0, 0
299, 1, 0, 0, 0
342, 1, 0, 0, 0
312, 1, 0, 0, 0
357, 1, 0, 0, 0
